codigo_producto,fecha,hora,cantidad_vendida,precio,canal,promocion
PROD001,2025-11-27,10:52,1,149.51,online,15%_desc
PROD001,2025-11-27,10:56,1,161.16,tienda,sin_promocion
PROD001,2025-11-27,12:11,1,146.93,tienda,sin_promocion
PROD010,2025-11-27,12:24,1,194.75,online,sin_promocion
PROD008,2025-11-27,13:26,2,120.04,online,sin_promocion
PROD005,2025-11-27,13:45,1,380.65,telefono,sin_promocion
PROD015,2025-11-27,14:20,3,54.12,tienda,sin_promocion
PROD010,2025-11-27,14:36,2,204.75,tienda,sin_promocion
PROD010,2025-11-27,14:47,1,191.91,tienda,sin_promocion
PROD013,2025-11-27,15:07,1,373.23,tienda,sin_promocion
PROD010,2025-11-27,15:09,2,210.59,tienda,sin_promocion
PROD010,2025-11-27,15:36,1,213.18,tienda,sin_promocion
PROD005,2025-11-27,16:24,4,321.65,tienda,sin_promocion
PROD012,2025-11-27,17:35,1,169.82,tienda,sin_promocion
PROD004,2025-11-28,07:09,5,195.32,tienda,sin_promocion
PROD001,2025-11-28,07:25,3,147.01,tienda,sin_promocion
PROD011,2025-11-28,08:59,1,558.37,online,sin_promocion
PROD015,2025-11-28,09:14,1,56.34,tienda,sin_promocion
PROD014,2025-11-28,09:16,4,44.53,tienda,sin_promocion
PROD011,2025-11-28,09:44,5,554.21,online,10%_desc
PROD014,2025-11-28,09:53,5,47.61,tienda,sin_promocion
PROD015,2025-11-28,10:16,3,57.47,online,sin_promocion
PROD010,2025-11-28,10:20,1,180.24,telefono,sin_promocion
PROD007,2025-11-28,10:25,2,64.79,telefono,sin_promocion
PROD005,2025-11-28,10:27,3,341.07,telefono,15%_desc
PROD011,2025-11-28,10:40,1,568.87,tienda,sin_promocion
PROD008,2025-11-28,11:07,8,132.83,tienda,sin_promocion
PROD002,2025-11-28,11:55,1,87.82,tienda,sin_promocion
PROD005,2025-11-28,12:33,3,348.05,tienda,sin_promocion
PROD014,2025-11-28,12:49,1,41.77,tienda,sin_promocion
PROD007,2025-11-28,13:10,1,62.41,tienda,10%_desc
PROD012,2025-11-28,13:35,1,168.73,telefono,sin_promocion
PROD008,2025-11-28,13:50,1,117.76,tienda,sin_promocion
PROD008,2025-11-28,13:55,1,129.42,tienda,sin_promocion
PROD009,2025-11-28,14:23,1,458.76,tienda,sin_promocion
PROD005,2025-11-28,14:24,1,335.49,tienda,sin_promocion
PROD001,2025-11-28,15:34,1,160.01,tienda,10%_desc
PROD005,2025-11-28,15:46,1,342.33,telefono,15%_desc
PROD012,2025-11-28,16:10,1,181.34,tienda,sin_promocion
PROD005,2025-11-28,16:27,1,346.42,tienda,sin_promocion
PROD012,2025-11-28,16:31,1,170.39,tienda,15%_desc
PROD004,2025-11-28,17:16,2,192.0,telefono,15%_desc
PROD005,2025-11-29,07:07,15,318.38,tienda,sin_promocion
PROD009,2025-11-29,07:33,1,494.54,online,10%_desc
PROD010,2025-11-29,07:47,1,211.8,telefono,sin_promocion
PROD008,2025-11-29,07:52,8,120.58,tienda,sin_promocion
PROD010,2025-11-29,08:48,1,208.88,online,15%_desc
PROD011,2025-11-29,09:07,1,527.87,telefono,10%_desc
PROD007,2025-11-29,09:11,1,60.36,tienda,sin_promocion
PROD009,2025-11-29,09:33,1,450.25,telefono,sin_promocion
PROD003,2025-11-29,09:59,2,212.41,tienda,sin_promocion
PROD003,2025-11-29,10:22,1,216.69,tienda,sin_promocion
PROD002,2025-11-29,10:27,2,92.42,tienda,sin_promocion
PROD012,2025-11-29,10:56,6,162.25,tienda,sin_promocion
PROD005,2025-11-29,11:52,1,342.72,tienda,sin_promocion
PROD010,2025-11-29,11:53,1,184.21,tienda,15%_desc
PROD009,2025-11-29,12:00,3,488.36,telefono,sin_promocion
PROD002,2025-11-29,12:22,1,90.0,tienda,sin_promocion
PROD006,2025-11-29,13:10,1,97.86,tienda,sin_promocion
PROD013,2025-11-29,13:13,1,370.81,tienda,sin_promocion
PROD005,2025-11-29,13:16,1,383.02,tienda,sin_promocion
PROD014,2025-11-29,13:36,2,42.71,tienda,sin_promocion
PROD003,2025-11-29,13:43,7,200.75,tienda,sin_promocion
PROD005,2025-11-29,13:59,1,326.38,telefono,sin_promocion
PROD011,2025-11-29,14:19,1,481.98,online,sin_promocion
PROD006,2025-11-29,14:37,2,92.54,tienda,sin_promocion
PROD009,2025-11-29,14:51,2,413.9,tienda,sin_promocion
PROD006,2025-11-29,15:10,1,87.31,tienda,sin_promocion
PROD012,2025-11-29,15:52,1,176.23,tienda,sin_promocion
PROD010,2025-11-29,15:53,1,201.55,tienda,sin_promocion
PROD015,2025-11-29,15:55,5,65.72,telefono,sin_promocion
PROD006,2025-11-29,16:21,1,97.57,tienda,sin_promocion
PROD010,2025-11-29,17:37,2,188.31,telefono,sin_promocion
PROD013,2025-11-30,08:36,1,358.35,tienda,sin_promocion
PROD005,2025-11-30,09:31,1,383.61,tienda,combo
PROD010,2025-11-30,09:53,1,190.04,tienda,2x1
PROD013,2025-11-30,10:03,3,389.23,telefono,sin_promocion
PROD005,2025-11-30,10:16,3,359.36,telefono,sin_promocion
PROD001,2025-11-30,10:22,1,145.4,online,15%_desc
PROD001,2025-11-30,10:42,1,139.02,tienda,sin_promocion
PROD001,2025-11-30,11:05,1,154.52,online,sin_promocion
PROD007,2025-11-30,11:12,2,62.47,tienda,sin_promocion
PROD004,2025-11-30,11:53,3,171.56,online,sin_promocion
PROD012,2025-11-30,11:57,1,160.47,tienda,sin_promocion
PROD006,2025-11-30,12:08,1,101.57,tienda,sin_promocion
PROD006,2025-11-30,13:11,4,95.11,telefono,sin_promocion
PROD005,2025-11-30,13:16,1,363.66,online,sin_promocion
PROD013,2025-11-30,13:48,1,363.06,online,combo
PROD006,2025-11-30,13:55,1,91.58,online,10%_desc
PROD010,2025-11-30,14:12,1,200.51,tienda,sin_promocion
PROD005,2025-11-30,14:50,1,329.8,tienda,sin_promocion
PROD010,2025-11-30,15:08,2,193.95,telefono,sin_promocion
PROD014,2025-11-30,15:13,5,42.15,tienda,sin_promocion
PROD003,2025-11-30,15:16,4,201.02,telefono,sin_promocion
PROD008,2025-11-30,15:28,1,133.95,tienda,sin_promocion
PROD012,2025-11-30,15:48,1,167.28,tienda,sin_promocion
PROD002,2025-11-30,15:49,10,87.55,tienda,sin_promocion
PROD006,2025-11-30,17:51,1,96.0,tienda,2x1
PROD004,2025-11-30,18:20,1,184.85,tienda,sin_promocion
PROD014,2025-12-01,08:10,1,47.75,tienda,sin_promocion
PROD004,2025-12-01,09:13,1,181.46,tienda,combo
PROD003,2025-12-01,09:31,1,208.71,tienda,sin_promocion
PROD008,2025-12-01,11:37,3,124.06,telefono,sin_promocion
PROD002,2025-12-01,12:11,2,83.63,tienda,sin_promocion
PROD008,2025-12-01,12:39,1,117.59,telefono,sin_promocion
PROD014,2025-12-01,13:16,5,44.81,tienda,sin_promocion
PROD008,2025-12-01,14:11,1,122.58,tienda,sin_promocion
PROD002,2025-12-01,14:12,1,83.46,tienda,15%_desc
PROD003,2025-12-01,14:13,1,225.07,tienda,sin_promocion
PROD010,2025-12-01,15:05,1,206.06,tienda,sin_promocion
PROD007,2025-12-01,15:07,5,65.9,tienda,sin_promocion
PROD007,2025-12-01,15:18,11,69.64,online,15%_desc
PROD007,2025-12-01,15:20,1,69.81,telefono,sin_promocion
PROD002,2025-12-01,15:28,4,88.31,tienda,sin_promocion
PROD002,2025-12-01,15:33,4,83.84,telefono,sin_promocion
PROD002,2025-12-01,15:49,2,89.97,tienda,sin_promocion
PROD014,2025-12-01,16:07,5,43.94,tienda,2x1
PROD007,2025-12-01,16:16,1,62.48,tienda,sin_promocion
PROD002,2025-12-02,07:32,2,85.43,tienda,sin_promocion
PROD002,2025-12-02,08:36,6,78.36,tienda,sin_promocion
PROD007,2025-12-02,08:53,1,61.07,tienda,sin_promocion
PROD009,2025-12-02,10:08,1,466.7,tienda,sin_promocion
PROD013,2025-12-02,10:28,1,366.45,online,sin_promocion
PROD008,2025-12-02,11:00,4,118.58,tienda,sin_promocion
PROD009,2025-12-02,11:37,1,490.95,online,sin_promocion
PROD010,2025-12-02,13:05,1,217.18,tienda,2x1
PROD010,2025-12-02,13:43,4,188.76,tienda,sin_promocion
PROD010,2025-12-02,13:44,1,190.37,tienda,sin_promocion
PROD009,2025-12-02,13:47,1,469.47,tienda,15%_desc
PROD002,2025-12-02,14:19,1,77.24,tienda,sin_promocion
PROD008,2025-12-02,14:27,3,121.87,telefono,2x1
PROD007,2025-12-02,14:28,9,70.78,tienda,sin_promocion
PROD010,2025-12-02,14:30,1,220.0,tienda,2x1
PROD008,2025-12-02,14:43,1,141.41,tienda,15%_desc
PROD012,2025-12-02,14:51,1,187.18,tienda,sin_promocion
PROD015,2025-12-02,15:38,1,65.07,tienda,combo
PROD008,2025-12-02,16:29,1,123.22,tienda,2x1
PROD013,2025-12-02,16:55,4,372.74,tienda,sin_promocion
PROD013,2025-12-02,16:56,1,390.94,tienda,2x1
PROD010,2025-12-03,07:31,1,219.97,tienda,sin_promocion
PROD001,2025-12-03,08:31,2,142.86,tienda,10%_desc
PROD004,2025-12-03,09:05,1,166.6,tienda,2x1
PROD015,2025-12-03,09:06,1,62.05,tienda,sin_promocion
PROD015,2025-12-03,09:29,1,56.99,online,sin_promocion
PROD010,2025-12-03,09:52,1,198.35,online,sin_promocion
PROD010,2025-12-03,10:17,1,219.34,online,sin_promocion
PROD001,2025-12-03,10:26,1,144.35,online,sin_promocion
PROD012,2025-12-03,11:07,5,162.78,tienda,sin_promocion
PROD012,2025-12-03,11:40,1,164.77,tienda,sin_promocion
PROD010,2025-12-03,11:46,1,192.37,telefono,sin_promocion
PROD004,2025-12-03,12:12,11,197.41,tienda,sin_promocion
PROD012,2025-12-03,13:10,3,169.99,tienda,sin_promocion
PROD012,2025-12-03,13:32,2,177.3,online,sin_promocion
PROD001,2025-12-03,14:05,1,139.78,tienda,sin_promocion
PROD011,2025-12-03,14:32,1,557.05,tienda,sin_promocion
PROD010,2025-12-03,14:45,1,212.37,online,sin_promocion
PROD003,2025-12-03,15:07,3,236.87,tienda,sin_promocion
PROD006,2025-12-03,15:19,1,92.75,tienda,sin_promocion
PROD006,2025-12-03,15:34,1,99.09,tienda,sin_promocion
PROD012,2025-12-03,15:51,2,164.83,tienda,sin_promocion
PROD003,2025-12-03,16:04,3,225.65,telefono,sin_promocion
PROD010,2025-12-03,17:52,1,218.66,tienda,10%_desc
PROD002,2025-12-04,08:05,3,78.02,tienda,sin_promocion
PROD012,2025-12-04,08:18,1,176.46,tienda,2x1
PROD014,2025-12-04,08:31,1,45.05,telefono,sin_promocion
PROD013,2025-12-04,09:14,8,392.75,online,sin_promocion
PROD002,2025-12-04,09:15,1,91.17,tienda,sin_promocion
PROD002,2025-12-04,10:03,5,93.49,tienda,sin_promocion
PROD008,2025-12-04,10:41,2,123.68,online,sin_promocion
PROD001,2025-12-04,10:52,1,138.02,tienda,15%_desc
PROD007,2025-12-04,11:08,1,70.12,telefono,sin_promocion
PROD003,2025-12-04,11:15,6,202.71,telefono,sin_promocion
PROD007,2025-12-04,11:26,1,59.88,tienda,sin_promocion
PROD007,2025-12-04,12:30,1,64.88,tienda,sin_promocion
PROD007,2025-12-04,12:43,8,67.9,tienda,sin_promocion
PROD013,2025-12-04,12:52,1,343.18,online,2x1
PROD008,2025-12-04,13:11,4,121.22,telefono,sin_promocion
PROD014,2025-12-04,14:01,2,47.88,online,sin_promocion
PROD003,2025-12-04,14:02,1,232.35,tienda,sin_promocion
PROD014,2025-12-04,14:15,1,45.47,tienda,sin_promocion
PROD005,2025-12-04,14:21,3,330.64,tienda,sin_promocion
PROD006,2025-12-04,14:33,1,99.65,tienda,sin_promocion
PROD005,2025-12-04,14:52,1,351.67,online,sin_promocion
PROD001,2025-12-04,15:34,1,135.7,tienda,sin_promocion
PROD008,2025-12-04,15:43,2,134.75,tienda,sin_promocion
PROD013,2025-12-04,15:46,2,369.72,telefono,sin_promocion
PROD007,2025-12-04,15:56,1,63.95,online,sin_promocion
PROD010,2025-12-04,15:57,1,211.27,tienda,sin_promocion
PROD001,2025-12-04,16:32,1,161.23,tienda,sin_promocion
PROD008,2025-12-04,16:35,2,126.16,tienda,sin_promocion
PROD008,2025-12-04,16:44,1,136.46,online,15%_desc
PROD009,2025-12-04,16:52,1,418.07,tienda,sin_promocion
PROD002,2025-12-04,17:00,1,90.5,tienda,combo
PROD003,2025-12-04,17:43,1,229.47,online,sin_promocion
PROD015,2025-12-05,08:48,4,54.9,tienda,sin_promocion
PROD015,2025-12-05,09:06,2,64.03,online,10%_desc
PROD010,2025-12-05,09:36,1,186.91,tienda,sin_promocion
PROD010,2025-12-05,09:55,1,213.39,tienda,sin_promocion
PROD010,2025-12-05,09:57,1,198.03,tienda,sin_promocion
PROD005,2025-12-05,10:18,1,370.07,tienda,sin_promocion
PROD001,2025-12-05,10:21,1,145.87,tienda,sin_promocion
PROD010,2025-12-05,10:53,1,192.07,telefono,sin_promocion
PROD013,2025-12-05,11:15,1,405.17,tienda,10%_desc
PROD001,2025-12-05,11:21,4,159.22,tienda,sin_promocion
PROD014,2025-12-05,11:29,1,47.06,tienda,sin_promocion
PROD010,2025-12-05,11:30,1,196.7,tienda,sin_promocion
PROD015,2025-12-05,11:31,5,55.28,tienda,sin_promocion
PROD011,2025-12-05,12:00,1,504.07,tienda,sin_promocion
PROD011,2025-12-05,12:12,5,528.08,telefono,sin_promocion
PROD010,2025-12-05,13:20,1,192.28,tienda,10%_desc
PROD011,2025-12-05,13:37,1,538.66,tienda,sin_promocion
PROD012,2025-12-05,13:49,1,157.81,tienda,sin_promocion
PROD010,2025-12-05,14:16,1,185.44,tienda,sin_promocion
PROD011,2025-12-05,14:38,1,473.42,online,sin_promocion
PROD008,2025-12-05,15:04,8,128.48,tienda,sin_promocion
PROD013,2025-12-05,15:31,1,396.01,tienda,sin_promocion
PROD015,2025-12-05,17:07,4,57.47,telefono,sin_promocion
PROD010,2025-12-05,17:34,1,219.8,telefono,sin_promocion
PROD015,2025-12-05,17:36,1,63.54,tienda,sin_promocion
PROD007,2025-12-06,07:36,2,70.98,telefono,sin_promocion
PROD002,2025-12-06,08:03,1,83.68,tienda,combo
PROD010,2025-12-06,08:07,2,204.73,telefono,sin_promocion
PROD013,2025-12-06,09:07,1,351.6,online,sin_promocion
PROD007,2025-12-06,09:28,1,67.9,tienda,sin_promocion
PROD013,2025-12-06,09:28,1,401.29,telefono,sin_promocion
PROD011,2025-12-06,10:14,1,556.95,tienda,sin_promocion
PROD012,2025-12-06,10:37,1,172.44,tienda,sin_promocion
PROD011,2025-12-06,10:39,1,488.14,telefono,sin_promocion
PROD013,2025-12-06,11:03,3,350.96,tienda,sin_promocion
PROD009,2025-12-06,11:22,1,411.05,tienda,sin_promocion
PROD002,2025-12-06,11:51,4,93.46,tienda,sin_promocion
PROD008,2025-12-06,11:56,1,138.16,tienda,sin_promocion
PROD009,2025-12-06,11:57,2,419.12,online,sin_promocion
PROD015,2025-12-06,11:57,6,59.38,tienda,sin_promocion
PROD006,2025-12-06,12:06,1,98.78,tienda,sin_promocion
PROD006,2025-12-06,12:16,1,86.66,online,sin_promocion
PROD005,2025-12-06,13:15,3,379.11,tienda,sin_promocion
PROD007,2025-12-06,13:22,2,71.2,tienda,sin_promocion
PROD015,2025-12-06,14:04,8,62.44,tienda,sin_promocion
PROD002,2025-12-06,14:43,1,76.68,tienda,sin_promocion
PROD015,2025-12-06,14:54,4,65.41,tienda,sin_promocion
PROD014,2025-12-06,15:17,3,41.94,online,sin_promocion
PROD007,2025-12-06,15:23,2,68.3,telefono,2x1
PROD006,2025-12-06,15:45,1,93.48,tienda,sin_promocion
PROD002,2025-12-06,16:11,1,80.81,tienda,sin_promocion
PROD006,2025-12-06,16:11,1,95.78,tienda,sin_promocion
PROD006,2025-12-06,16:41,3,86.41,online,sin_promocion
PROD014,2025-12-07,08:34,1,46.07,tienda,sin_promocion
PROD006,2025-12-07,08:37,2,88.93,online,combo
PROD002,2025-12-07,08:44,1,76.93,tienda,10%_desc
PROD005,2025-12-07,09:05,5,350.12,tienda,sin_promocion
PROD008,2025-12-07,09:23,3,124.93,tienda,sin_promocion
PROD004,2025-12-07,10:19,4,170.56,telefono,sin_promocion
PROD008,2025-12-07,10:53,1,136.21,tienda,sin_promocion
PROD013,2025-12-07,11:18,1,385.3,tienda,2x1
PROD010,2025-12-07,11:35,1,186.36,tienda,sin_promocion
PROD014,2025-12-07,12:01,3,46.95,tienda,2x1
PROD008,2025-12-07,12:08,1,127.52,tienda,sin_promocion
PROD013,2025-12-07,13:10,1,405.19,tienda,combo
PROD006,2025-12-07,13:22,1,87.31,online,sin_promocion
PROD003,2025-12-07,14:20,1,236.48,tienda,sin_promocion
PROD015,2025-12-07,14:42,4,54.45,tienda,sin_promocion
PROD012,2025-12-07,14:56,1,163.81,tienda,sin_promocion
PROD004,2025-12-07,15:22,5,162.36,tienda,sin_promocion
PROD007,2025-12-07,15:27,8,62.07,online,sin_promocion
PROD013,2025-12-07,15:52,1,405.77,online,sin_promocion
PROD006,2025-12-07,15:53,1,96.42,online,sin_promocion
PROD004,2025-12-07,16:40,1,167.03,tienda,sin_promocion
PROD015,2025-12-07,16:54,1,54.07,tienda,sin_promocion
PROD012,2025-12-07,17:10,1,183.99,online,sin_promocion
PROD009,2025-12-08,07:27,1,482.28,tienda,sin_promocion
PROD004,2025-12-08,08:13,3,197.39,online,sin_promocion
PROD011,2025-12-08,08:53,1,556.01,tienda,sin_promocion
PROD012,2025-12-08,09:14,1,166.9,tienda,sin_promocion
PROD015,2025-12-08,09:16,3,62.06,tienda,sin_promocion
PROD015,2025-12-08,09:18,1,56.67,tienda,sin_promocion
PROD012,2025-12-08,09:33,1,172.69,telefono,2x1
PROD007,2025-12-08,09:58,1,68.24,tienda,sin_promocion
PROD004,2025-12-08,11:29,6,168.24,tienda,combo
PROD011,2025-12-08,11:56,2,485.54,tienda,sin_promocion
PROD012,2025-12-08,13:47,2,165.39,telefono,2x1
PROD004,2025-12-08,14:18,6,169.86,tienda,sin_promocion
PROD010,2025-12-08,14:56,1,197.14,tienda,sin_promocion
PROD015,2025-12-08,15:49,2,61.08,tienda,sin_promocion
PROD004,2025-12-08,16:18,5,187.65,online,sin_promocion
PROD014,2025-12-08,16:40,1,48.47,tienda,sin_promocion
PROD012,2025-12-08,17:28,1,177.46,online,sin_promocion
PROD012,2025-12-09,07:34,2,187.75,telefono,sin_promocion
PROD001,2025-12-09,09:23,1,154.77,online,15%_desc
PROD005,2025-12-09,09:25,1,348.81,tienda,sin_promocion
PROD012,2025-12-09,09:44,1,173.44,tienda,sin_promocion
PROD007,2025-12-09,10:11,1,68.05,tienda,sin_promocion
PROD005,2025-12-09,10:14,2,364.41,tienda,sin_promocion
PROD013,2025-12-09,10:25,1,399.99,tienda,sin_promocion
PROD007,2025-12-09,10:36,7,63.89,tienda,sin_promocion
PROD013,2025-12-09,10:51,1,386.1,tienda,sin_promocion
PROD005,2025-12-09,12:01,2,335.3,tienda,sin_promocion
PROD015,2025-12-09,12:29,1,55.09,telefono,sin_promocion
PROD015,2025-12-09,12:31,5,55.44,tienda,sin_promocion
PROD001,2025-12-09,12:57,1,147.42,tienda,sin_promocion
PROD007,2025-12-09,14:13,5,65.03,tienda,sin_promocion
PROD004,2025-12-09,14:59,4,187.05,tienda,15%_desc
PROD001,2025-12-09,15:05,1,151.27,tienda,sin_promocion
PROD007,2025-12-09,15:49,1,59.56,tienda,sin_promocion
PROD012,2025-12-09,16:51,1,192.3,tienda,15%_desc
PROD009,2025-12-10,07:57,2,481.49,tienda,sin_promocion
PROD008,2025-12-10,08:24,1,133.48,online,sin_promocion
PROD010,2025-12-10,08:38,1,217.83,tienda,sin_promocion
PROD010,2025-12-10,09:13,1,181.24,tienda,2x1
PROD006,2025-12-10,09:44,4,88.29,online,sin_promocion
PROD006,2025-12-10,11:17,1,89.91,online,sin_promocion
PROD003,2025-12-10,11:43,1,241.54,tienda,15%_desc
PROD015,2025-12-10,11:53,1,54.2,tienda,sin_promocion
PROD009,2025-12-10,12:06,1,439.17,online,sin_promocion
PROD015,2025-12-10,12:12,1,62.07,online,sin_promocion
PROD014,2025-12-10,12:29,1,41.83,tienda,sin_promocion
PROD001,2025-12-10,13:10,1,147.16,tienda,10%_desc
PROD015,2025-12-10,14:54,1,55.32,telefono,sin_promocion
PROD010,2025-12-10,15:03,7,217.48,online,sin_promocion
PROD003,2025-12-10,16:28,1,199.18,tienda,sin_promocion
PROD014,2025-12-10,16:40,1,42.98,tienda,sin_promocion
PROD015,2025-12-10,17:40,4,61.81,tienda,sin_promocion
PROD007,2025-12-11,07:37,1,70.39,tienda,sin_promocion
PROD007,2025-12-11,09:16,1,60.92,tienda,sin_promocion
PROD013,2025-12-11,10:01,2,342.34,tienda,sin_promocion
PROD001,2025-12-11,10:05,1,140.36,telefono,sin_promocion
PROD011,2025-12-11,10:06,2,502.05,tienda,sin_promocion
PROD001,2025-12-11,10:14,1,148.76,tienda,sin_promocion
PROD011,2025-12-11,10:15,2,494.5,tienda,sin_promocion
PROD007,2025-12-11,11:00,9,63.49,tienda,sin_promocion
PROD006,2025-12-11,11:07,1,92.19,telefono,sin_promocion
PROD001,2025-12-11,13:10,3,154.73,tienda,sin_promocion
PROD001,2025-12-11,13:52,1,159.49,telefono,sin_promocion
PROD013,2025-12-11,13:59,1,372.32,telefono,sin_promocion
PROD007,2025-12-11,14:11,1,60.96,tienda,sin_promocion
PROD002,2025-12-11,14:14,1,88.37,tienda,sin_promocion
PROD002,2025-12-11,14:15,13,82.88,tienda,sin_promocion
PROD007,2025-12-11,14:36,1,69.12,online,sin_promocion
PROD007,2025-12-11,15:38,1,68.58,online,sin_promocion
PROD006,2025-12-11,15:45,3,93.1,tienda,sin_promocion
PROD002,2025-12-11,15:50,1,82.74,online,sin_promocion
PROD008,2025-12-11,17:55,1,142.29,tienda,sin_promocion
PROD008,2025-12-12,07:33,7,129.59,tienda,15%_desc
PROD007,2025-12-12,08:04,1,64.95,online,combo
PROD008,2025-12-12,08:09,1,135.07,telefono,sin_promocion
PROD014,2025-12-12,08:49,9,48.96,telefono,sin_promocion
PROD001,2025-12-12,09:55,2,143.53,online,15%_desc
PROD014,2025-12-12,10:11,2,41.23,tienda,sin_promocion
PROD012,2025-12-12,11:16,1,158.8,telefono,sin_promocion
PROD003,2025-12-12,11:21,1,234.59,tienda,sin_promocion
PROD003,2025-12-12,11:39,3,239.5,tienda,sin_promocion
PROD013,2025-12-12,11:46,3,397.98,tienda,sin_promocion
PROD010,2025-12-12,12:05,3,199.33,tienda,sin_promocion
PROD008,2025-12-12,12:17,1,139.01,tienda,sin_promocion
PROD003,2025-12-12,12:41,1,241.46,tienda,sin_promocion
PROD003,2025-12-12,12:58,1,198.5,tienda,sin_promocion
PROD010,2025-12-12,13:26,4,192.85,telefono,sin_promocion
PROD007,2025-12-12,13:31,1,61.85,telefono,sin_promocion
PROD015,2025-12-12,13:40,2,65.67,telefono,sin_promocion
PROD003,2025-12-12,13:53,4,227.54,tienda,sin_promocion
PROD003,2025-12-12,14:15,8,225.63,tienda,sin_promocion
PROD013,2025-12-12,14:20,1,409.85,tienda,sin_promocion
PROD007,2025-12-12,14:42,2,66.54,online,2x1
PROD013,2025-12-12,15:00,1,345.84,tienda,sin_promocion
PROD013,2025-12-12,15:42,4,369.8,tienda,combo
PROD010,2025-12-12,15:55,1,185.15,tienda,sin_promocion
PROD003,2025-12-12,16:36,1,212.66,tienda,sin_promocion
PROD002,2025-12-12,17:20,1,79.09,tienda,sin_promocion
PROD002,2025-12-13,07:02,8,93.14,telefono,sin_promocion
PROD004,2025-12-13,08:11,6,185.69,tienda,sin_promocion
PROD011,2025-12-13,08:48,2,511.85,online,10%_desc
PROD015,2025-12-13,08:48,5,61.72,tienda,sin_promocion
PROD006,2025-12-13,09:00,1,88.12,tienda,sin_promocion
PROD015,2025-12-13,09:12,2,64.57,telefono,sin_promocion
PROD011,2025-12-13,09:43,1,543.49,online,sin_promocion
PROD014,2025-12-13,09:45,6,43.88,tienda,sin_promocion
PROD001,2025-12-13,09:55,2,141.11,tienda,sin_promocion
PROD010,2025-12-13,10:31,4,204.66,tienda,sin_promocion
PROD001,2025-12-13,10:38,1,164.56,tienda,sin_promocion
PROD007,2025-12-13,10:41,1,66.73,tienda,2x1
PROD004,2025-12-13,10:58,1,185.06,tienda,sin_promocion
PROD013,2025-12-13,11:23,1,351.8,tienda,10%_desc
PROD007,2025-12-13,11:37,1,60.04,tienda,sin_promocion
PROD001,2025-12-13,11:38,1,155.93,tienda,sin_promocion
PROD003,2025-12-13,13:06,2,202.23,tienda,sin_promocion
PROD004,2025-12-13,13:23,1,187.6,tienda,sin_promocion
PROD010,2025-12-13,13:25,1,219.21,tienda,sin_promocion
PROD008,2025-12-13,13:42,2,125.36,telefono,sin_promocion
PROD008,2025-12-13,14:02,2,120.46,online,sin_promocion
PROD004,2025-12-13,14:09,4,162.65,tienda,sin_promocion
PROD002,2025-12-13,14:31,1,77.22,telefono,sin_promocion
PROD008,2025-12-13,14:44,1,132.53,tienda,10%_desc
PROD003,2025-12-13,14:55,1,207.78,tienda,sin_promocion
PROD010,2025-12-13,15:06,1,212.43,telefono,sin_promocion
PROD005,2025-12-13,15:08,2,376.09,tienda,sin_promocion
PROD007,2025-12-13,15:08,7,58.8,tienda,sin_promocion
PROD010,2025-12-13,15:22,1,205.17,tienda,sin_promocion
PROD009,2025-12-13,15:44,1,430.68,tienda,sin_promocion
PROD005,2025-12-13,15:46,1,332.07,tienda,sin_promocion
PROD007,2025-12-13,16:00,1,61.31,tienda,sin_promocion
PROD007,2025-12-13,17:15,1,59.04,tienda,sin_promocion
PROD014,2025-12-13,17:44,1,48.95,online,sin_promocion
PROD015,2025-12-13,17:54,1,62.62,tienda,sin_promocion
PROD011,2025-12-13,18:32,3,505.98,tienda,sin_promocion
PROD014,2025-12-14,07:08,1,48.69,telefono,sin_promocion
